redemption_id,customer_id,ts_epoch,timestamp,promo_redemptions_on_device,promo_redemptions_on_ip,accounts_on_device_7d,signup_to_redeem_seconds,email_pattern_similarity,component_account_count,payout_destination_reuse,abuse_label,split
RD_005452,CUST_003496,1781478964.513893,2026-06-14T23:16:04.513893+00:00,0,0,1,1393.6,0.3337560783237258,1,0,0,validation
RD_000933,CUST_002456,1781481078.7595148,2026-06-14T23:51:18.759515+00:00,0,0,1,12884.0,0.04209913841439237,9,0,0,validation
RD_003270,CUST_002050,1781481756.0489733,2026-06-15T00:02:36.048973+00:00,1,0,3,1273.7,0.34748846069660033,3,0,0,validation
RD_000409,CUST_000439,1781481769.702311,2026-06-15T00:02:49.702311+00:00,0,0,3,1518.0,0.27039004642375714,4,0,0,validation
RD_003867,CUST_002396,1781483072.2014403,2026-06-15T00:24:32.201440+00:00,0,0,1,3258.3,0.15527376035470727,1,0,0,validation
RD_000601,CUST_003277,1781484362.7016256,2026-06-15T00:46:02.701626+00:00,0,0,1,314.6,0.15089591728808555,1,0,0,validation
RD_003144,CUST_000192,1781484465.0204055,2026-06-15T00:47:45.020406+00:00,0,0,1,818.4,0.2096881598374115,1,0,0,validation
RD_003486,CUST_000227,1781485254.4673994,2026-06-15T01:00:54.467399+00:00,0,0,1,204.2,0.19441006278800285,1,0,0,validation
RD_001240,CUST_000644,1781485365.6257038,2026-06-15T01:02:45.625704+00:00,0,0,1,62146.2,0.23509304428652444,1,0,0,validation
RD_005036,CUST_003811,1781486732.7907116,2026-06-15T01:25:32.790712+00:00,0,0,1,3360.6,0.3825729494128801,1,0,0,validation
RD_001934,CUST_000849,1781487712.6971593,2026-06-15T01:41:52.697159+00:00,0,0,1,55350.2,0.035067059676013944,1,0,0,validation
RD_003036,CUST_003707,1781488617.7396984,2026-06-15T01:56:57.739698+00:00,0,0,1,8797.9,0.17611097789008368,1,0,0,validation
RD_005098,CUST_003923,1781490029.01219,2026-06-15T02:20:29.012190+00:00,0,0,1,1693.9,0.31518137268657265,1,0,0,validation
RD_003781,CUST_003893,1781490050.4223135,2026-06-15T02:20:50.422313+00:00,0,0,1,7701.7,0.32396046534713674,1,0,0,validation
RD_004072,CUST_003343,1781490236.9941735,2026-06-15T02:23:56.994174+00:00,0,0,1,6075.5,0.20744337112868597,1,0,0,validation
RD_001479,CUST_002621,1781490702.0264204,2026-06-15T02:31:42.026420+00:00,1,0,2,97.9,0.3656710030836143,2,0,0,validation
RD_002899,CUST_003901,1781491527.2526748,2026-06-15T02:45:27.252675+00:00,0,0,1,4587.2,0.043008793527983084,1,0,0,validation
RD_002389,CUST_001298,1781492942.3757486,2026-06-15T03:09:02.375749+00:00,0,0,1,22595.7,0.37830534456941334,1,0,0,validation
RD_001850,CUST_003081,1781495620.9830182,2026-06-15T03:53:40.983018+00:00,0,0,1,1944.8,0.030692700262687087,1,0,0,validation
RD_000000,CUST_000506,1781498874.350902,2026-06-15T04:47:54.350902+00:00,0,0,3,3620.7,0.30694219198431866,3,0,0,validation
RD_002610,CUST_004367,1781499505.5416107,2026-06-15T04:58:25.541611+00:00,0,0,1,4029.7,0.03697168557537076,1,0,0,validation
RD_001953,CUST_003566,1781500653.6989477,2026-06-15T05:17:33.698948+00:00,0,0,1,2310.5,0.1532635592844652,1,0,0,validation
RD_005499,CUST_004020,1781500988.7943301,2026-06-15T05:23:08.794330+00:00,0,0,1,1586.0,0.26683094917817773,1,0,0,validation
RD_003447,CUST_003525,1781501089.2403934,2026-06-15T05:24:49.240393+00:00,0,0,1,704.5,0.26053798642191184,1,0,0,validation
RD_003538,CUST_003728,1781501398.8302171,2026-06-15T05:29:58.830217+00:00,0,0,1,86.7,0.3518817962539218,1,0,0,validation
RD_005050,CUST_004103,1781501710.752534,2026-06-15T05:35:10.752534+00:00,0,0,1,1016.3,0.17345431879909176,1,0,0,validation
RD_004300,CUST_000272,1781501845.7174523,2026-06-15T05:37:25.717452+00:00,0,0,1,4585.2,0.4145063442596381,1,0,0,validation
RD_004767,CUST_002813,1781501950.5659797,2026-06-15T05:39:10.565980+00:00,0,0,1,93.0,0.07122822608081675,1,0,0,validation
RD_003586,CUST_000726,1781502421.5494177,2026-06-15T05:47:01.549418+00:00,0,0,1,4175.7,0.24870052027797954,1,0,0,validation
RD_005429,CUST_004488,1781506875.8076055,2026-06-15T07:01:15.807606+00:00,0,0,1,548.6,0.03336290313540942,1,0,0,validation
RD_AB_00013_00,CUST_PA00013_00,1781508879.0189922,2026-06-15T07:34:39.018992+00:00,0,0,1,5.4,0.7398098106813747,4,0,1,validation
RD_AB_00013_01,CUST_PA00013_01,1781509468.3160636,2026-06-15T07:41:43.138420+00:00,1,1,2,10.7,0.8291214066952324,4,1,1,validation
RD_002154,CUST_002366,1781510666.8861341,2026-06-15T08:04:26.886134+00:00,0,0,1,684.1,0.15890978552119742,1,0,0,validation
RD_000230,CUST_004488,1781511457.7153387,2026-06-15T08:17:37.715339+00:00,0,0,1,882.7,0.06646593068768984,1,0,0,validation
RD_005439,CUST_000193,1781512341.0715647,2026-06-15T08:32:21.071565+00:00,0,2,1,1680.8,0.0941839169898798,11,0,0,validation
RD_004844,CUST_002915,1781512741.7886274,2026-06-15T08:39:01.788627+00:00,0,0,1,4400.4,0.11258186932527989,1,0,0,validation
RD_002693,CUST_003613,1781516518.2819486,2026-06-15T09:41:58.281949+00:00,0,0,1,162.0,0.07684156218664862,1,0,0,validation
RD_AB_00013_02,CUST_PA00013_02,1781519204.060581,2026-06-15T09:03:15.300319+00:00,2,2,3,40.1,0.2386810420117198,4,1,1,validation
RD_005462,CUST_004434,1781519965.9704878,2026-06-15T10:39:25.970488+00:00,0,0,1,5008.7,0.1279770424851525,1,0,0,validation
RD_AB_00013_03,CUST_PA00013_03,1781520553.901381,2026-06-15T11:03:03.497432+00:00,3,3,4,40.3,0.860745177107431,4,1,1,validation
RD_001005,CUST_000209,1781521227.879876,2026-06-15T11:00:27.879876+00:00,0,0,1,9873.0,0.1622903465229643,1,0,0,validation
RD_004488,CUST_003182,1781521295.9473085,2026-06-15T11:01:35.947309+00:00,0,0,1,1666.7,0.19547087150085138,1,0,0,validation
RD_002462,CUST_001328,1781521897.8754005,2026-06-15T11:11:37.875401+00:00,0,0,1,314.9,0.018446473497389464,1,0,0,validation
RD_001089,CUST_000034,1781521968.5310447,2026-06-15T11:12:48.531045+00:00,0,0,1,5553.9,0.16753968391377683,1,0,0,validation
RD_003315,CUST_002636,1781522436.4764254,2026-06-15T11:20:36.476425+00:00,0,1,1,2101.9,0.376814516051169,25,0,0,validation
RD_005149,CUST_003811,1781524177.2424276,2026-06-15T11:49:37.242428+00:00,0,0,1,729.1,0.1490701110190331,1,0,0,validation
RD_000874,CUST_003008,1781526788.1425729,2026-06-15T12:33:08.142573+00:00,0,0,1,71.8,0.12176416184477488,1,0,0,validation
RD_004259,CUST_001530,1781527599.8135924,2026-06-15T12:46:39.813592+00:00,0,0,1,869.2,0.1006252585199963,1,0,0,validation
RD_001552,CUST_000569,1781528910.9103146,2026-06-15T13:08:30.910315+00:00,0,0,1,3972.9,0.13361451731008073,1,0,0,validation
RD_001348,CUST_003989,1781530287.5284758,2026-06-15T13:31:27.528476+00:00,0,1,1,298.7,0.3496320136959144,12,0,0,validation
RD_002362,CUST_003449,1781530479.5908039,2026-06-15T13:34:39.590804+00:00,0,0,1,20554.3,0.0922565759050885,1,0,0,validation
RD_000651,CUST_000171,1781531618.8117511,2026-06-15T13:53:38.811751+00:00,0,0,1,7951.8,0.21120306439180503,1,0,0,validation
RD_003350,CUST_003470,1781531622.9475863,2026-06-15T13:53:42.947586+00:00,0,0,1,1752.2,0.14870839110815987,1,0,0,validation
RD_003004,CUST_000644,1781532732.1385603,2026-06-15T14:12:12.138560+00:00,0,0,1,242.5,0.20478764309417072,1,0,0,validation
RD_003241,CUST_002293,1781533543.113762,2026-06-15T14:25:43.113762+00:00,0,0,1,1186.7,0.4307632144498669,1,0,0,validation
RD_001714,CUST_003311,1781534428.3137355,2026-06-15T14:40:28.313735+00:00,0,0,1,10700.2,0.18303637726374422,1,0,0,validation
RD_005299,CUST_004242,1781534474.3342628,2026-06-15T14:41:14.334263+00:00,0,0,1,588.6,0.037885646138870244,1,0,0,validation
RD_000761,CUST_002466,1781535307.5494094,2026-06-15T14:55:07.549409+00:00,0,0,1,498.7,0.35570725190260716,1,0,0,validation
RD_003087,CUST_002621,1781536626.267719,2026-06-15T15:17:06.267719+00:00,1,0,3,10389.9,0.2688993413887433,3,0,0,validation
RD_001963,CUST_002017,1781541768.602981,2026-06-15T16:42:48.602981+00:00,0,0,1,343.5,0.1975267254563602,1,0,0,validation
RD_002646,CUST_000975,1781541865.5368826,2026-06-15T16:44:25.536883+00:00,0,0,1,168.0,0.15398231977288918,1,0,0,validation
RD_000585,CUST_001126,1781542461.5648344,2026-06-15T16:54:21.564834+00:00,0,0,1,8276.5,0.08184137062552295,1,0,0,validation
RD_004532,CUST_001445,1781544157.7945466,2026-06-15T17:22:37.794547+00:00,0,0,1,3598.0,0.19364913427429517,1,0,0,validation
RD_003641,CUST_003217,1781545026.5109324,2026-06-15T17:37:06.510932+00:00,0,0,1,2333.8,0.0750609025769202,1,0,0,validation
RD_002415,CUST_003580,1781545072.2824476,2026-06-15T17:37:52.282448+00:00,0,0,1,5995.4,0.03820855521325812,1,0,0,validation
RD_005131,CUST_004013,1781545481.824449,2026-06-15T17:44:41.824449+00:00,0,0,1,73.0,0.2863559985528912,25,0,0,validation
RD_000712,CUST_002794,1781546519.8917606,2026-06-15T18:01:59.891761+00:00,0,1,1,141.1,0.29204927515345014,15,0,0,validation
RD_002997,CUST_004452,1781546581.3307586,2026-06-15T18:03:01.330759+00:00,0,0,1,4767.7,0.5369329460041204,1,0,0,validation
RD_002624,CUST_002886,1781547837.14033,2026-06-15T18:23:57.140330+00:00,0,0,1,12825.7,0.19827958760909126,22,0,0,validation
RD_003783,CUST_003728,1781548687.822457,2026-06-15T18:38:07.822457+00:00,0,0,1,2487.1,0.3009859910422134,1,0,0,validation
RD_000474,CUST_004502,1781548825.5489244,2026-06-15T18:40:25.548924+00:00,0,0,1,3080.3,0.4741676260688025,1,0,0,validation
RD_002575,CUST_001414,1781549724.0475738,2026-06-15T18:55:24.047574+00:00,0,0,1,550.4,0.3567297234792263,1,0,0,validation
RD_004317,CUST_003138,1781549959.663834,2026-06-15T18:59:19.663834+00:00,0,0,1,563.0,0.07457493547756393,1,0,0,validation
RD_001029,CUST_003470,1781550041.801179,2026-06-15T19:00:41.801179+00:00,0,0,1,5989.0,0.07852272110667642,1,0,0,validation
RD_003254,CUST_003893,1781553739.306466,2026-06-15T20:02:19.306466+00:00,0,0,1,50180.5,0.04580309766202222,1,0,0,validation
RD_002900,CUST_000468,1781555692.1803632,2026-06-15T20:34:52.180363+00:00,0,0,1,777.5,0.02764280447375915,1,0,0,validation
RD_000013,CUST_003226,1781557564.4847262,2026-06-15T21:06:04.484726+00:00,0,0,1,496.0,0.29335537809156975,1,0,0,validation
RD_000574,CUST_003167,1781557796.6068926,2026-06-15T21:09:56.606893+00:00,0,0,1,117.5,0.14890343243824772,1,0,0,validation
RD_004174,CUST_000778,1781557812.6470706,2026-06-15T21:10:12.647071+00:00,0,0,1,2353.6,0.14408007919740293,1,0,0,validation
RD_000224,CUST_003329,1781557815.5599456,2026-06-15T21:10:15.559946+00:00,0,0,1,2496.8,0.48189662951265283,1,0,0,validation
RD_000051,CUST_000285,1781559286.7724545,2026-06-15T21:34:46.772455+00:00,0,0,1,1002.6,0.31445239334026437,1,0,0,validation
RD_003685,CUST_002865,1781559451.6558177,2026-06-15T21:37:31.655818+00:00,0,1,1,2308.9,0.18329061586374867,36,0,0,validation
RD_000443,CUST_001583,1781559994.3625133,2026-06-15T21:46:34.362513+00:00,0,0,1,2285.2,0.4511342767510873,1,0,0,validation
RD_001748,CUST_002958,1781560683.8217807,2026-06-15T21:58:03.821781+00:00,0,0,1,2335.4,0.10819605223408468,1,0,0,validation
RD_003621,CUST_002144,1781561929.8103292,2026-06-15T22:18:49.810329+00:00,0,0,1,1649.6,0.34046505880444505,1,0,0,validation
RD_004312,CUST_000549,1781562415.2513118,2026-06-15T22:26:55.251312+00:00,0,0,1,49.6,0.14485003512623612,1,0,0,validation
RD_002544,CUST_000519,1781562461.2563515,2026-06-15T22:27:41.256351+00:00,0,0,1,12330.4,0.4635646400225577,1,0,0,validation
RD_004443,CUST_000000,1781564581.5282824,2026-06-15T23:03:01.528282+00:00,0,0,1,537.1,0.11174788370018773,1,0,0,validation
RD_002511,CUST_002176,1781567171.1152227,2026-06-15T23:46:11.115223+00:00,0,0,1,89.7,0.24411507146272152,1,0,0,validation
RD_002771,CUST_000978,1781567766.1539733,2026-06-15T23:56:06.153973+00:00,0,0,1,1437.9,0.12864136573702123,1,0,0,validation
RD_003470,CUST_003563,1781567960.6302454,2026-06-15T23:59:20.630245+00:00,0,0,1,6071.2,0.03987874041910087,1,0,0,validation
RD_004119,CUST_003226,1781568876.1276526,2026-06-16T00:14:36.127653+00:00,0,0,1,2385.5,0.06642924259798123,1,0,0,validation
RD_004918,CUST_003553,1781571294.2712646,2026-06-16T00:54:54.271265+00:00,0,0,1,1453.8,0.09718758449906119,1,0,0,validation
RD_003378,CUST_004176,1781572406.5760741,2026-06-16T01:13:26.576074+00:00,0,0,1,4751.8,0.3803312015186028,1,0,0,validation
RD_004684,CUST_003049,1781572559.861132,2026-06-16T01:15:59.861132+00:00,0,0,1,1128.4,0.32979297201701396,1,0,0,validation
RD_003078,CUST_000396,1781572693.2257462,2026-06-16T01:18:13.225746+00:00,0,0,1,36364.3,0.18740560659581085,1,0,0,validation
RD_002910,CUST_000295,1781576006.2291267,2026-06-16T02:13:26.229127+00:00,0,0,1,4626.1,0.06664061202687481,1,0,0,validation
RD_004329,CUST_001649,1781576148.0692847,2026-06-16T02:15:48.069285+00:00,0,0,1,19679.7,0.23200096693598504,1,0,0,validation
RD_002382,CUST_003775,1781578850.2472365,2026-06-16T03:00:50.247236+00:00,0,0,1,3236.6,0.1541759397199567,1,0,0,validation
RD_003132,CUST_004442,1781579093.155933,2026-06-16T03:04:53.155933+00:00,0,0,1,509.5,0.34015977501105477,1,0,0,validation
RD_001616,CUST_000726,1781583734.8281727,2026-06-16T04:22:14.828173+00:00,0,0,1,864.1,0.34740096532889647,1,0,0,validation
RD_003094,CUST_003612,1781585957.1389825,2026-06-16T04:59:17.138983+00:00,0,0,1,1350.9,0.13585342844973894,1,0,0,validation
RD_004426,CUST_003577,1781586653.5452774,2026-06-16T05:10:53.545277+00:00,0,0,1,4647.5,0.03741006756552254,1,0,0,validation
RD_004491,CUST_001781,1781587492.6624258,2026-06-16T05:24:52.662426+00:00,0,0,1,294.8,0.4273546274768134,1,0,0,validation
RD_002883,CUST_002701,1781587548.6882663,2026-06-16T05:25:48.688266+00:00,0,0,1,16898.9,0.02170633032518998,1,0,0,validation
RD_002155,CUST_004239,1781588291.0563335,2026-06-16T05:38:11.056334+00:00,0,0,1,18888.3,0.09295238879637231,1,0,0,validation
RD_002354,CUST_000125,1781588454.4189181,2026-06-16T05:40:54.418918+00:00,0,0,1,215.0,0.0777145483058963,1,0,0,validation
RD_002349,CUST_004162,1781588739.3285396,2026-06-16T05:45:39.328540+00:00,0,0,1,1478.7,0.25366164825270177,1,0,0,validation
RD_000824,CUST_004077,1781588853.9403276,2026-06-16T05:47:33.940328+00:00,0,0,1,1872.6,0.10822805042105946,1,0,0,validation
RD_001041,CUST_003046,1781589096.3786774,2026-06-16T05:51:36.378677+00:00,0,0,1,224.6,0.12013271263122229,1,0,0,validation
RD_005151,CUST_000350,1781589226.4574544,2026-06-16T05:53:46.457454+00:00,0,0,1,38581.6,0.08369873467870097,20,0,0,validation
RD_003811,CUST_001509,1781592465.2403386,2026-06-16T06:47:45.240339+00:00,0,0,1,1813.7,0.0568654702902639,1,0,0,validation
RD_004320,CUST_000587,1781593573.9968746,2026-06-16T07:06:13.996875+00:00,0,0,1,4295.1,0.1968370565640103,1,0,0,validation
RD_003124,CUST_004336,1781593637.3557765,2026-06-16T07:07:17.355777+00:00,0,0,1,454.7,0.0778550237814321,1,0,0,validation
RD_003843,CUST_002820,1781594896.3666945,2026-06-16T07:28:16.366694+00:00,0,0,1,10506.0,0.05594126504681962,1,0,0,validation
RD_002791,CUST_003659,1781595974.4938397,2026-06-16T07:46:14.493840+00:00,0,2,1,201.1,0.320104878437858,8,0,0,validation
RD_003435,CUST_003992,1781596279.7486122,2026-06-16T07:51:19.748612+00:00,0,0,1,12838.4,0.32868625478666347,1,0,0,validation
RD_000709,CUST_000963,1781596878.334726,2026-06-16T08:01:18.334726+00:00,0,0,1,138.0,0.1939256237606,1,0,0,validation
RD_004215,CUST_002748,1781600108.2861197,2026-06-16T08:55:08.286120+00:00,0,0,1,36263.1,0.08949034010962871,1,0,0,validation
RD_002909,CUST_001135,1781601288.9201398,2026-06-16T09:14:48.920140+00:00,0,0,1,625.4,0.12651260160966696,1,0,0,validation
RD_003905,CUST_000701,1781601400.3787308,2026-06-16T09:16:40.378731+00:00,0,0,1,11419.9,0.17119993256585772,1,0,0,validation
RD_000646,CUST_000901,1781603629.3398223,2026-06-16T09:53:49.339822+00:00,0,0,1,1045.8,0.23813249680661489,1,0,0,validation
RD_001601,CUST_004337,1781608017.0040715,2026-06-16T11:06:57.004071+00:00,0,0,1,163.1,0.12004632257136558,1,0,0,validation
RD_001437,CUST_004305,1781608249.0801425,2026-06-16T11:10:49.080142+00:00,0,0,1,4668.0,0.1710066438586156,1,0,0,validation
RD_003802,CUST_002387,1781609029.384885,2026-06-16T11:23:49.384885+00:00,0,0,1,14987.2,0.23434576459537512,1,0,0,validation
RD_004392,CUST_000137,1781609258.531474,2026-06-16T11:27:38.531474+00:00,0,0,1,5849.2,0.38733443738337087,1,0,0,validation
RD_002257,CUST_001672,1781614558.451665,2026-06-16T12:55:58.451665+00:00,0,0,1,294.6,0.2505583622686783,1,0,0,validation
RD_002398,CUST_001682,1781614643.3062892,2026-06-16T12:57:23.306289+00:00,0,2,1,4922.1,0.14474492567850697,9,0,0,validation
RD_001012,CUST_003811,1781615073.9559612,2026-06-16T13:04:33.955961+00:00,0,0,1,38671.0,0.209255096399186,1,0,0,validation
RD_004841,CUST_002247,1781616289.6240284,2026-06-16T13:24:49.624028+00:00,0,0,1,206.1,0.1289820375880191,1,0,0,validation
RD_004874,CUST_003513,1781620108.8108108,2026-06-16T14:28:28.810811+00:00,0,0,1,9114.7,0.3042498724143357,1,0,0,validation
RD_005252,CUST_003747,1781620407.9477067,2026-06-16T14:33:27.947707+00:00,0,0,1,1485.4,0.13718921129651013,1,0,0,validation
RD_004727,CUST_004176,1781621457.1737194,2026-06-16T14:50:57.173719+00:00,0,0,1,564.9,0.06577796837808329,1,0,0,validation
RD_002164,CUST_003277,1781621823.902267,2026-06-16T14:57:03.902267+00:00,0,0,1,25678.4,0.37864493579628483,1,0,0,validation
RD_000997,CUST_002235,1781622144.013472,2026-06-16T15:02:24.013472+00:00,0,0,1,906.7,0.3202740148776217,1,0,0,validation
RD_003141,CUST_002038,1781623184.8809478,2026-06-16T15:19:44.880948+00:00,0,0,1,3461.4,0.24791611732447286,1,0,0,validation
RD_003230,CUST_000659,1781624589.4661458,2026-06-16T15:43:09.466146+00:00,0,0,1,29987.0,0.3920469723211157,1,0,0,validation
RD_003222,CUST_002577,1781625213.681695,2026-06-16T15:53:33.681695+00:00,0,0,1,1032.0,0.039942155010315734,1,0,0,validation
RD_000932,CUST_001448,1781625520.5965712,2026-06-16T15:58:40.596571+00:00,0,0,1,26038.6,0.10723211097017406,1,0,0,validation
RD_003199,CUST_003081,1781626446.8541226,2026-06-16T16:14:06.854123+00:00,0,0,1,256.6,0.1052122625329593,1,0,0,validation
RD_005323,CUST_001404,1781627518.094921,2026-06-16T16:31:58.094921+00:00,0,0,1,5901.8,0.33805175995779696,15,0,0,validation
RD_000607,CUST_004073,1781628583.9547486,2026-06-16T16:49:43.954749+00:00,0,0,1,3875.0,0.5092527060362492,1,0,0,validation
RD_005333,CUST_003285,1781628811.3337631,2026-06-16T16:53:31.333763+00:00,0,0,1,679.2,0.4850376900565872,1,0,0,validation
RD_002413,CUST_000644,1781628903.0132532,2026-06-16T16:55:03.013253+00:00,0,0,1,2539.9,0.29197359358298275,1,0,0,validation
RD_005377,CUST_000483,1781630149.8415017,2026-06-16T17:15:49.841502+00:00,0,0,1,2804.9,0.04842374775046331,1,0,0,validation
RD_001459,CUST_002933,1781630587.319862,2026-06-16T17:23:07.319862+00:00,0,0,1,7347.2,0.03205524393237946,8,0,0,validation
RD_002612,CUST_000867,1781631653.651001,2026-06-16T17:40:53.651001+00:00,0,0,1,5752.2,0.15244178601827785,1,0,0,validation
RD_000433,CUST_000083,1781632438.4927788,2026-06-16T17:53:58.492779+00:00,0,0,1,965.9,0.21574558767234134,1,0,0,validation
RD_004454,CUST_001961,1781634154.4019942,2026-06-16T18:22:34.401994+00:00,0,0,1,383.0,0.24068351064540702,1,0,0,validation
RD_000521,CUST_001957,1781635467.1852837,2026-06-16T18:44:27.185284+00:00,0,0,1,14319.8,0.2634290716225048,1,0,0,validation
RD_000842,CUST_002568,1781640093.2869987,2026-06-16T20:01:33.286999+00:00,0,0,1,121.6,0.18726220779513447,1,0,0,validation
RD_000043,CUST_001693,1781640099.2530794,2026-06-16T20:01:39.253079+00:00,0,0,1,6314.0,0.1995988720695789,1,0,0,validation
RD_000727,CUST_001136,1781642216.6225753,2026-06-16T20:36:56.622575+00:00,0,0,1,358.2,0.06669192901278935,1,0,0,validation
RD_004335,CUST_003308,1781643145.6945348,2026-06-16T20:52:25.694535+00:00,0,0,1,777.2,0.15233974590776705,1,0,0,validation
RD_005080,CUST_000161,1781644415.0168817,2026-06-16T21:13:35.016882+00:00,0,0,3,1106.5,0.38267647282153483,3,0,0,validation
RD_003741,CUST_000626,1781649554.0749204,2026-06-16T22:39:14.074920+00:00,0,0,1,4362.3,0.17698958197381967,1,0,0,validation
RD_000264,CUST_001912,1781651001.119259,2026-06-16T23:03:21.119259+00:00,0,0,1,489.5,0.1278662449734551,1,0,0,validation
RD_000124,CUST_001383,1781652238.8398173,2026-06-16T23:23:58.839817+00:00,0,0,1,969.4,0.34863398307477855,1,0,0,validation
RD_003635,CUST_000781,1781652806.2298305,2026-06-16T23:33:26.229831+00:00,0,0,1,18400.8,0.28228265004792064,1,0,0,validation
RD_003059,CUST_003992,1781656511.1757724,2026-06-17T00:35:11.175772+00:00,0,0,1,980.8,0.11904541952470167,1,0,0,validation
RD_000206,CUST_000778,1781657353.2827823,2026-06-17T00:49:13.282782+00:00,0,0,1,2441.3,0.059817510224461086,1,0,0,validation
RD_002603,CUST_003383,1781657504.6147668,2026-06-17T00:51:44.614767+00:00,0,0,1,177.1,0.24998123357861218,1,0,0,validation
RD_000771,CUST_003797,1781657585.127506,2026-06-17T00:53:05.127506+00:00,0,0,1,3045.4,0.39485560563079913,2,0,0,validation
RD_000936,CUST_000787,1781657819.854861,2026-06-17T00:56:59.854861+00:00,0,1,1,1764.9,0.315379088169871,13,0,0,validation
RD_004746,CUST_003837,1781658317.1418078,2026-06-17T01:05:17.141808+00:00,0,0,1,577.0,0.1132866161943389,2,0,0,validation
RD_002862,CUST_000584,1781658850.2160878,2026-06-17T01:14:10.216088+00:00,0,0,1,7709.4,0.12092812201511953,1,0,0,validation
RD_000290,CUST_003811,1781659542.9381812,2026-06-17T01:25:42.938181+00:00,0,0,1,181.7,0.2334822790334051,1,0,0,validation
RD_005433,CUST_001408,1781659800.7105854,2026-06-17T01:30:00.710585+00:00,0,0,1,6441.9,0.3408089241252489,1,0,0,validation
RD_005386,CUST_003172,1781660666.5680315,2026-06-17T01:44:26.568032+00:00,0,0,1,4352.8,0.10601681801868158,1,0,0,validation
